epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.5242,1.23213,4.05805,1.53761,0.00366,0.90411,0.00527,0.00161,2.52343,3.69903,2.17163,0.000665683,0.000665683,0.000665683
